date,outcome,entry_time,exit_time,entry_type,exit_type,direction,entry_price,exit_price,realized_pl,bars_held,bars_since_open,slope_purple,slope_blue,line_spacing,support_resistance_dist,new_highs_10bar,new_lows_10bar,atr_14,avg_bar_size,velocity_5bar,mfe,mae,confidence_at_entry,entry_hour
2025-11-11,TRUE_TREND,12:15:00,12:48:00,TREND_LONG,PARTIAL_TP,long,47826.0,47883.0,57.0,33,165,-0.7999941871279762,3.5115253031332343,23.981361359001312,346.89896967469394,3,0,16.0,15.733333333333333,31.0,57.0,-13.0,0.0,12
2025-11-11,TRUE_TREND,13:16:00,14:48:00,TREND_LONG,CHOP_TP,long,47991.0,48036.0,90.0,92,226,1.4056581439392105e-05,0.6249959757039836,25.875052315845096,507.8609274239716,1,3,13.571428571428571,13.333333333333334,34.0,45.0,-51.0,0.0,13
2025-11-11,TRUE_TREND,15:01:00,16:00:00,TREND_LONG,SESSION_EXIT,long,48052.0,48057.0,10.0,59,331,-2.75,0.07895383245224834,114.894400712481,573.7954447669908,3,2,12.285714285714286,11.933333333333334,13.0,27.0,-50.0,0.0,15
2025-11-12,TRUE_TREND,09:55:00,09:59:00,TREND_LONG,PARTIAL_TP,long,48466.0,48518.0,52.0,4,25,-6.0,5.999751700935783,37.00248299063969,327.9895734426609,7,0,26.285714285714285,26.533333333333335,19.0,52.0,0.0,0.0,9
2025-11-13,FALSE_TREND,09:56:00,10:01:00,TREND_SHORT,EARLY_HARD_STOP,short,48203.0,48246.0,-86.0,5,26,1.2219538762019233,0.06644753848805152,91.10976938100794,139.98139204540348,4,3,32.285714285714285,33.4,-74.0,0.0,-43.0,0.0,9
2025-11-13,TRUE_TREND,10:34:00,10:44:00,TREND_SHORT,PARTIAL_TP,short,48165.0,48115.0,50.0,10,64,-1.777636383033327,-0.24171215449168074,89.89199957326491,168.94925098135718,0,10,24.357142857142858,24.066666666666666,-59.0,50.0,-17.0,0.0,10
2025-11-13,TRUE_TREND,11:39:00,11:43:00,TREND_SHORT,PARTIAL_TP,short,47912.0,47862.0,50.0,4,129,-3.8736543266691172,0.2501584160596804,82.25839259845816,420.8942729014525,4,5,27.428571428571427,27.133333333333333,-100.0,50.0,0.0,0.0,11
2025-11-13,TRUE_TREND,13:17:00,13:30:00,TREND_SHORT,PARTIAL_TP,short,47809.0,47751.0,58.0,13,227,-1.9997863601852248,2.5999197823660714,72.00940015185188,522.8113828187634,0,5,22.071428571428573,21.4,-57.0,58.0,-18.0,0.0,13
2025-11-13,FALSE_TREND,15:20:00,15:35:00,TREND_SHORT,EXIT_FLAT,short,47520.0,47597.0,-154.0,15,350,-2.185026865426284,0.07654439066792586,45.44919403720996,807.707347429794,0,2,24.428571428571427,25.066666666666666,-53.0,11.0,-77.0,0.0,15
2025-11-14,FALSE_TREND,10:05:00,10:09:00,TREND_SHORT,EARLY_HARD_STOP,short,46978.0,47035.0,-114.0,4,35,-2.273547602634804,-3.375735104739011,81.23150906997762,263.98086681670975,4,3,39.285714285714285,40.333333333333336,-72.0,0.0,-57.0,0.0,10
2025-11-14,TRUE_TREND,10:40:00,10:46:00,TREND_LONG,PARTIAL_TP,long,47181.0,47231.0,50.0,6,70,1.6738438618882332,15.249609374999999,69.248046875,270.98086681670975,2,4,35.642857142857146,36.4,39.0,50.0,-16.0,0.0,10
2025-11-14,TRUE_TREND,11:13:00,11:24:00,TREND_LONG,PARTIAL_TP,long,47264.0,47319.0,55.0,11,103,4.50013950892857,-3.2939636471714424,72.76378188302624,335.9628270079338,2,3,28.857142857142858,29.066666666666666,95.0,55.0,-21.0,0.0,11
2025-11-17,FALSE_TREND,13:41:00,13:45:00,TREND_SHORT,EARLY_HARD_STOP,short,46943.0,46994.0,-102.0,4,251,-4.000248622227382,-3.897755313132773,195.01320307885908,359.8052164634646,1,4,19.0,18.133333333333333,-22.0,0.0,-51.0,0.0,13
2025-11-17,TRUE_TREND,13:55:00,13:58:00,TREND_SHORT,PARTIAL_TP,short,46912.0,46858.0,54.0,3,265,1.6314119674813035,1.3072458791208792,122.41988377236703,386.79394803455216,3,3,26.642857142857142,24.733333333333334,-99.0,54.0,0.0,0.0,13
2025-11-18,TRUE_TREND,10:02:00,10:04:00,TREND_SHORT,PARTIAL_TP,short,46130.0,46069.0,61.0,2,32,-8.4996337890625,-8.186836436533916,62.988650562670955,288.9917006617907,2,2,50.57142857142857,48.733333333333334,-77.0,61.0,0.0,0.0,10
2025-11-18,FALSE_TREND,11:01:00,11:07:00,TREND_SHORT,EXIT_FLAT,short,46000.0,46076.0,-152.0,6,91,-0.5459093879250918,-0.8002674130603818,66.32106730266969,403.9628970666163,2,3,38.5,37.8,-87.0,0.0,-76.0,0.0,11
2025-11-18,FALSE_TREND,13:11:00,13:20:00,TREND_LONG,EXIT_FLAT,long,46393.0,46333.0,-120.0,9,221,1.2000518146627361,20.000244140625,127.40190220982913,421.93751087488636,4,2,29.357142857142858,28.6,1.0,0.0,-60.0,0.0,13
2025-11-19,TRUE_TREND,09:56:00,10:00:00,TREND_LONG,PARTIAL_TP,long,46221.0,46272.0,51.0,4,26,-1.42779541015625,-3.1330649010220863,118.66532450511295,123.98968646093999,3,2,33.214285714285715,32.86666666666667,73.0,51.0,0.0,0.0,9
2025-11-19,TRUE_TREND,10:56:00,11:06:00,TREND_SHORT,PARTIAL_TP,short,46089.0,46039.0,50.0,10,86,-7.273428252249054,-4.500670286986205,114.27744997415721,287.9832405530615,0,9,25.142857142857142,24.733333333333334,-47.0,50.0,-24.0,0.0,10
2025-11-19,FALSE_TREND,12:37:00,12:41:00,TREND_SHORT,EARLY_HARD_STOP,short,46000.0,46067.0,-134.0,4,187,0.0002076742360049064,-2.181750067349138,97.91847438671539,395.9398378329133,3,3,29.857142857142858,29.333333333333332,-81.0,0.0,-67.0,0.0,12
2025-11-19,FALSE_TREND,14:47:00,14:51:00,TREND_SHORT,EARLY_HARD_STOP,short,45979.0,46032.0,-106.0,4,317,-0.33337402343749994,-2.486629316732802,97.5330412142066,400.88397300978977,0,5,21.0,20.266666666666666,-16.0,0.0,-53.0,0.0,14
2025-11-20,FALSE_TREND,10:23:00,10:54:00,TREND_LONG,EXIT_FLAT,long,46894.0,46820.0,-148.0,31,53,5.500139825994319,-0.33309276170574614,66.66474209364969,229.9385419183236,5,2,32.07142857142857,31.133333333333333,56.0,34.0,-74.0,0.0,10
2025-11-20,TRUE_TREND,11:12:00,11:15:00,TREND_SHORT,PARTIAL_TP,short,46660.0,46598.0,62.0,3,102,-8.142585908903342,-7.154058029972538,158.63158181132167,285.9675314511187,1,5,26.428571428571427,25.533333333333335,-73.0,62.0,0.0,0.0,11
2025-11-20,FALSE_TREND,12:35:00,12:38:00,TREND_SHORT,EARLY_HARD_STOP,short,45866.0,45941.0,-150.0,3,185,-14.29550316220238,-11.000258091517857,8.52248418898671,1082.8712857356877,3,1,58.714285714285715,59.266666666666666,-148.0,0.0,-75.0,0.0,12
2025-11-20,FALSE_TREND,12:45:00,12:58:00,TREND_SHORT,EXIT_FLAT,short,45848.0,45918.0,-140.0,13,195,-24.473096284412204,-18.251538085937497,35.89238513765304,1116.859689922574,2,2,49.07142857142857,51.2,-100.0,26.0,-70.0,0.0,12
2025-11-21,FALSE_TREND,10:24:00,10:27:00,TREND_LONG,EARLY_HARD_STOP,long,46108.0,46060.0,-96.0,3,54,2.33358944163603,-1.9998212926528032,94.32998001996748,256.96960621931066,3,3,54.5,54.8,72.0,19.0,-48.0,0.0,10
2025-11-21,TRUE_TREND,11:29:00,11:36:00,TREND_LONG,PARTIAL_TP,long,46163.0,46233.0,70.0,7,119,0.6155228365384616,1.9280093096689896,158.9570253660204,311.91621160945215,10,0,43.92857142857143,42.6,57.0,70.0,-2.0,0.0,11
2025-11-24,TRUE_TREND,10:15:00,10:43:00,TREND_LONG,PARTIAL_TP,long,46480.0,46538.0,58.0,28,45,4.512075448965097,-3.9995989118303577,42.90219314376736,317.98708860889747,2,5,34.357142857142854,34.06666666666667,67.0,58.0,-52.0,0.0,10
2025-11-25,TRUE_TREND,10:44:00,10:46:00,TREND_LONG,PARTIAL_TP,long,46869.0,46919.0,50.0,2,74,2.212694523522444,11.948887204917478,79.84088201496343,478.9532209514,7,2,28.285714285714285,30.533333333333335,81.0,50.0,0.0,0.0,10
2025-11-25,TRUE_TREND,11:50:00,12:03:00,TREND_LONG,PARTIAL_TP,long,46930.0,46987.0,57.0,13,140,0.8184412761342755,3.3749007340315935,15.578760248521576,534.8960463650365,4,1,20.785714285714285,20.533333333333335,62.0,57.0,-5.0,0.0,11
2025-11-25,TRUE_TREND,14:34:00,14:55:00,TREND_LONG,PARTIAL_TP,long,47093.0,47144.0,51.0,21,304,2.625109408007357,0.10521411470334102,27.846372020809213,700.7539764359681,6,1,13.428571428571429,12.533333333333333,9.0,51.0,-32.0,0.0,14
2025-11-25,TRUE_TREND,15:35:00,15:47:00,TREND_LONG,CHOP_TP,long,47200.0,47230.0,60.0,12,365,-0.5552634499289772,0.5714858905828271,47.14257054708287,804.7011333720802,4,5,12.928571428571429,12.666666666666666,41.0,30.0,-8.0,0.0,15
2025-11-25,FALSE_TREND,15:51:00,15:59:00,TREND_LONG,EXIT_FLAT,long,47237.0,47175.0,-124.0,8,381,-1.9996337890625,0.5716287734161398,77.99579575825919,836.6872728486924,3,3,17.642857142857142,17.133333333333333,22.0,12.0,-62.0,0.0,15
2025-11-26,TRUE_TREND,10:58:00,11:12:00,TREND_LONG,CHOP_TP,long,47468.0,47510.0,84.0,14,88,2.0002710958086296,1.8237377541863624,24.397050216379284,224.9632128455196,5,2,17.571428571428573,17.6,57.0,42.0,0.0,0.0,10
2025-11-26,TRUE_TREND,11:21:00,11:45:00,TREND_LONG,PARTIAL_TP,long,47533.0,47585.0,52.0,24,111,-1.333251953125,2.5585429216909974,61.69471009008703,291.9535980369765,5,1,14.357142857142858,14.0,12.0,52.0,-16.0,0.0,11
2025-11-28,TRUE_TREND,10:02:00,10:15:00,TREND_LONG,PARTIAL_TP,long,47626.0,47676.0,50.0,13,32,-1.0,2.666637155162546,31.66743396577658,113.99171237328119,3,2,15.0,14.466666666666667,40.0,50.0,-13.0,0.0,10
2025-12-01,TRUE_TREND,09:50:00,09:55:00,TREND_LONG,PARTIAL_TP,long,47614.0,47672.0,58.0,5,20,-11.0006103515625,6.3568704476033835,35.22007184709946,168.99136647863634,5,1,28.285714285714285,27.8,60.0,58.0,0.0,0.0,9
2025-12-01,TRUE_TREND,10:27:00,10:34:00,TREND_SHORT,PARTIAL_TP,short,47443.0,47387.0,56.0,7,57,-8.421008120381774,-6.600644181099131,97.55007621652476,287.98748130718013,0,7,24.5,24.333333333333332,-46.0,56.0,-7.0,0.0,10
2025-12-01,TRUE_TREND,15:52:00,15:56:00,TREND_SHORT,PARTIAL_TP,short,47380.0,47327.0,53.0,4,382,-16.0,-0.7391065486964752,122.16990018100478,345.8471858613557,3,6,16.142857142857142,15.533333333333333,-32.0,53.0,-2.0,0.0,15
2025-12-02,FALSE_TREND,10:05:00,10:27:00,TREND_LONG,EXIT_FLAT,long,47529.0,47465.0,-128.0,22,35,5.0438654764289526,12.998779296875,111.993896484375,205.99220347115624,8,0,25.642857142857142,25.666666666666668,73.0,38.0,-64.0,0.0,10
2025-12-02,TRUE_TREND,10:55:00,11:02:00,TREND_LONG,PARTIAL_TP,long,47587.0,47640.0,53.0,7,85,-1.9996512276785716,0.00037096692370129094,192.99258066152834,263.9736403013085,4,0,20.928571428571427,21.333333333333332,33.0,53.0,0.0,0.0,10
2025-12-03,TRUE_TREND,10:03:00,10:31:00,TREND_LONG,PARTIAL_TP,long,47662.0,47721.0,59.0,28,33,-0.10480617437147555,1.2613105433934937,127.38689456606517,195.9794198259915,6,0,32.285714285714285,32.46666666666667,81.0,59.0,-58.0,0.0,10
2025-12-03,FALSE_TREND,11:18:00,11:57:00,TREND_LONG,EXIT_FLAT,long,47791.0,47714.0,-154.0,39,108,-1.7493598090277775,1.0668109512444315,72.59913429253356,316.9326464846454,2,3,23.714285714285715,23.266666666666666,49.0,46.0,-77.0,0.0,11
2025-12-03,TRUE_TREND,12:21:00,13:11:00,TREND_LONG,PARTIAL_TP,long,47865.0,47921.0,56.0,50,171,-0.17940914157246846,-0.9258468831167425,157.22032519480126,387.89335699500225,8,0,17.285714285714285,17.0,30.0,56.0,-17.0,0.0,12
2025-12-03,FALSE_TREND,15:10:00,15:58:00,TREND_LONG,EXIT_FLAT,long,48028.0,47965.0,-126.0,48,340,-1.33330078125,1.4916654709462895,20.108564107365964,550.787961124377,4,0,10.142857142857142,9.466666666666667,29.0,0.0,-63.0,0.0,15
2025-12-04,FALSE_TREND,09:50:00,10:21:00,TREND_SHORT,EXIT_FLAT,short,47900.0,47965.0,-130.0,31,20,-11.78441592945772,7.999999999999999,22.449345128676214,236.99310873314244,1,5,34.07142857142857,34.0,-46.0,38.0,-65.0,0.0,9
2025-12-04,FALSE_TREND,12:09:00,12:27:00,TREND_SHORT,EXIT_FLAT,short,47856.0,47919.0,-126.0,18,159,-0.8749588294759987,-1.0365146985588363,40.121749691839796,277.9367625403538,0,9,15.785714285714286,15.2,-41.0,9.0,-63.0,0.0,12
2025-12-04,FALSE_TREND,14:19:00,14:35:00,TREND_SHORT,EXIT_FLAT,short,47825.0,47901.0,-152.0,16,289,-0.058784190513387555,-1.729987481214609,77.06747808705404,307.8840646573153,0,8,15.214285714285714,14.866666666666667,-73.0,48.0,-76.0,0.0,14
2025-12-05,TRUE_TREND,09:53:00,10:02:00,TREND_LONG,PARTIAL_TP,long,48091.0,48143.0,52.0,9,23,-9.999755859375,6.249961779792049,40.500687963743985,159.9930522362556,4,4,31.928571428571427,31.733333333333334,35.0,52.0,-21.0,0.0,9
2025-12-05,FALSE_TREND,11:40:00,11:56:00,TREND_SHORT,EXIT_FLAT,short,47940.0,48000.0,-120.0,16,130,-4.199764034157079,-1.8093228766181169,119.37911021659966,251.9716047123802,0,5,23.571428571428573,23.133333333333333,-52.0,9.0,-60.0,0.0,11
2025-12-08,TRUE_TREND,10:59:00,11:01:00,TREND_SHORT,PARTIAL_TP,short,47826.0,47765.0,61.0,2,89,-1.4636193643997915,-1.4483229014107497,45.59961625854339,214.96426915651682,0,8,15.5,15.066666666666666,-24.0,61.0,0.0,0.0,10
2025-12-08,FALSE_TREND,12:26:00,12:54:00,TREND_SHORT,EXIT_FLAT,short,47762.0,47826.0,-128.0,28,176,-1.6248221446242905,-2.315663835272342,48.61008798392868,289.92934115579556,3,2,14.0,13.933333333333334,-19.0,0.0,-64.0,0.0,12
2025-12-08,TRUE_TREND,13:27:00,13:35:00,TREND_SHORT,PARTIAL_TP,short,47738.0,47686.0,52.0,8,237,-0.49462330840816315,0.05453003981140595,87.64517067297857,299.9048514568931,1,3,13.071428571428571,12.2,-29.0,52.0,0.0,0.0,13
2025-12-09,FALSE_TREND,09:51:00,10:06:00,TREND_LONG,EXIT_FLAT,long,47957.0,47896.0,-122.0,15,21,1.600710227272727,4.265770427489178,60.41882102272939,194.99042316142004,6,1,31.571428571428573,31.266666666666666,97.0,44.0,-61.0,0.0,9
2025-12-09,TRUE_TREND,12:36:00,12:46:00,TREND_SHORT,PARTIAL_TP,short,47749.0,47690.0,59.0,10,186,-17.999951171875,-0.858620808811644,82.99980468749709,255.92703361807799,2,7,20.071428571428573,19.4,-86.0,59.0,0.0,0.0,12
2025-12-09,FALSE_TREND,13:45:00,13:48:00,TREND_SHORT,EARLY_HARD_STOP,short,47601.0,47645.0,-88.0,3,255,-2.423003159878093,2.4999755859375,56.620744914835086,405.895566895495,0,6,14.714285714285714,13.733333333333333,-20.0,0.0,-44.0,0.0,13
2025-12-09,FALSE_TREND,15:58:00,16:00:00,TREND_SHORT,SESSION_EXIT,short,47595.0,47614.0,-38.0,2,388,-0.4285489979036734,0.022724211660479644,62.42996212997241,419.834913711893,2,3,15.642857142857142,15.533333333333333,-36.0,0.0,-24.0,0.0,15
2025-12-10,TRUE_TREND,09:55:00,09:57:00,TREND_LONG,PARTIAL_TP,long,47670.0,47721.0,51.0,2,25,-0.6665893554687496,-1.4994512648809517,63.998902529761835,177.9855401602763,4,0,29.928571428571427,29.933333333333334,22.0,51.0,0.0,0.0,9
2025-12-10,TRUE_TREND,14:33:00,14:35:00,TREND_LONG,PARTIAL_TP,long,47975.0,48055.0,80.0,2,303,-0.4001359675480769,0.22225822816456453,220.00210297478043,480.77397104215197,4,4,36.57142857142857,35.6,139.0,80.0,0.0,0.0,14
2025-12-10,TRUE_TREND,14:54:00,14:58:00,TREND_LONG,PARTIAL_TP,long,48093.0,48147.0,54.0,4,324,-0.23415529863261098,31.999999999999996,4.0,616.7579891811838,6,0,53.714285714285715,58.46666666666667,119.0,54.0,0.0,0.0,14
2025-12-11,TRUE_TREND,10:24:00,10:27:00,TREND_LONG,PARTIAL_TP,long,48480.0,48531.0,51.0,3,54,9.165919411945811,9.840609595889138,143.1895973944629,321.9629555090505,2,2,29.285714285714285,29.6,51.0,51.0,0.0,0.0,10
2025-12-12,TRUE_TREND,10:13:00,10:28:00,TREND_SHORT,PARTIAL_TP,short,48778.0,48700.0,78.0,15,43,-6.1430227568655305,-3.3751056305026124,5.393656539876247,155.9860381342005,0,6,29.071428571428573,28.933333333333334,-28.0,78.0,-6.0,0.0,10
2025-12-12,TRUE_TREND,10:56:00,10:58:00,TREND_SHORT,PARTIAL_TP,short,48635.0,48543.0,92.0,2,86,3.714106758004926,0.16637920673076914,204.85517433805217,276.9610231977931,1,8,30.928571428571427,30.066666666666666,-92.0,92.0,-8.0,0.0,10
2025-12-12,FALSE_TREND,11:21:00,11:25:00,TREND_SHORT,EARLY_HARD_STOP,short,48421.0,48486.0,-130.0,4,111,-8.664672335084335,1.8570312500000001,546.2934467016821,495.9464796119646,3,2,39.42857142857143,39.06666666666667,-65.0,0.0,-65.0,0.0,11
2025-12-12,FALSE_TREND,11:37:00,11:44:00,TREND_SHORT,EXIT_FLAT,short,48388.0,48467.0,-158.0,7,127,-11.99951171875,1.0,12.0009765625,526.9371717014365,1,5,35.42857142857143,34.86666666666667,-48.0,24.0,-79.0,0.0,11
2025-12-15,TRUE_TREND,09:59:00,10:14:00,TREND_SHORT,PARTIAL_TP,short,48503.0,48452.0,51.0,15,29,-9.428902420343135,6.99969482421875,20.571097579653724,209.98816045974672,1,6,30.714285714285715,29.866666666666667,-16.0,51.0,-31.0,0.0,9
2025-12-15,FALSE_TREND,11:46:00,11:50:00,TREND_SHORT,EARLY_HARD_STOP,short,48347.0,48389.0,-84.0,4,136,0.5741353849085363,-5.52929608007733,77.76226818213036,368.94124107520474,1,3,27.928571428571427,26.266666666666666,-38.0,7.0,-42.0,0.0,11
2025-12-15,FALSE_TREND,12:50:00,13:03:00,TREND_SHORT,EXIT_FLAT,short,48324.0,48405.0,-162.0,13,200,2.2627076522163723,-17.157607886904767,48.84071460037376,391.9131770968597,3,2,23.714285714285715,22.6,-108.0,11.0,-81.0,0.0,12
2025-12-16,FALSE_TREND,10:03:00,10:05:00,TREND_SHORT,EARLY_HARD_STOP,short,48291.0,48339.0,-96.0,2,33,-0.32419093999647547,1.2492053462009807,181.1097087200469,193.98305347408314,1,6,34.714285714285715,33.2,-106.0,0.0,-48.0,0.0,10
2025-12-16,TRUE_TREND,10:15:00,10:21:00,TREND_SHORT,PARTIAL_TP,short,48279.0,48213.0,66.0,6,45,-2.9998199261528304,0.3989213423295454,122.0043217723287,205.97649350196298,3,3,42.42857142857143,40.2,-59.0,66.0,0.0,0.0,10
2025-12-16,TRUE_TREND,12:27:00,12:43:00,TREND_SHORT,PARTIAL_TP,short,48140.0,48080.0,60.0,16,177,-0.12472914851916375,-1.2070670215201431,30.121064469705743,356.90433399191534,1,8,17.428571428571427,15.133333333333333,-75.0,60.0,-46.0,0.0,12
2025-12-17,FALSE_TREND,09:50:00,09:53:00,TREND_LONG,EARLY_HARD_STOP,long,48350.0,48309.0,-82.0,3,20,7.500244140625,2.8003981817336308,50.199601818269,180.98891080173053,2,3,36.07142857142857,36.2,96.0,0.0,-41.0,0.0,9
2025-12-17,FALSE_TREND,09:57:00,10:01:00,TREND_LONG,EARLY_HARD_STOP,long,48379.0,48326.0,-106.0,4,27,-2.799525669642857,-0.3330566406250002,68.66611328125146,207.98502965205262,4,2,35.142857142857146,33.666666666666664,61.0,0.0,-53.0,0.0,9
2025-12-17,TRUE_TREND,10:41:00,10:45:00,TREND_SHORT,PARTIAL_TP,short,48182.0,48126.0,56.0,4,71,-7.999090576171875,-2.5912542849170923,53.99909057617333,234.98059387979447,0,6,28.928571428571427,27.533333333333335,-39.0,56.0,0.0,0.0,10
2025-12-17,FALSE_TREND,11:51:00,11:53:00,TREND_SHORT,EARLY_HARD_STOP,short,47977.0,48024.0,-94.0,2,141,-0.9999662482180373,-0.5335892427884615,76.66505262201099,434.9417818252841,3,2,27.0,25.4,-55.0,0.0,-47.0,0.0,11
2025-12-17,FALSE_TREND,13:40:00,14:49:00,TREND_SHORT,EXIT_FLAT,short,47930.0,47991.0,-122.0,69,250,-0.33356639963297563,0.8751953124999998,51.00086330110207,481.88134590385744,3,2,15.642857142857142,14.666666666666666,-38.0,16.0,-61.0,0.0,13
2025-12-17,FALSE_TREND,15:53:00,16:00:00,TREND_SHORT,SESSION_EXIT,short,47903.0,47923.0,-40.0,7,383,0.36500189067580613,-0.36618536562928655,94.34593924614455,501.80760294451466,3,6,18.642857142857142,18.2,-45.0,17.0,-20.0,0.0,15
2025-12-18,TRUE_TREND,10:37:00,10:44:00,TREND_LONG,PARTIAL_TP,long,48329.0,48380.0,51.0,7,67,0.9347283796416106,8.000627790178571,7.499363897710282,288.97380697641347,6,2,27.642857142857142,26.933333333333334,96.0,51.0,-10.0,0.0,10
2025-12-18,TRUE_TREND,12:09:00,12:15:00,TREND_SHORT,PARTIAL_TP,short,48025.0,47958.0,67.0,6,159,-1.2504463751128054,-3.202440313463134,37.50602555034129,363.95416214011493,0,9,24.928571428571427,19.733333333333334,-140.0,67.0,0.0,0.0,12
2025-12-22,TRUE_TREND,11:10:00,12:39:00,TREND_LONG,CHOP_TP,long,48713.0,48726.0,26.0,89,100,1.6001763687783461,1.5346225470935766,15.879481722804485,189.9705718220721,7,1,17.428571428571427,16.866666666666667,31.0,44.0,-29.0,0.0,11
2025-12-22,FALSE_TREND,12:53:00,13:21:00,TREND_LONG,EXIT_FLAT,long,48780.0,48719.0,-122.0,28,203,-0.5711507161458333,1.1110570567695635,48.230870916871936,255.94026078350726,2,0,13.0,13.0,30.0,0.0,-61.0,0.0,12
2025-12-23,TRUE_TREND,09:50:00,10:35:00,TREND_LONG,PARTIAL_TP,long,48700.0,48766.0,66.0,45,20,-5.000244140625,0.5,51.500244140625,149.99333484355157,4,0,28.285714285714285,27.2,45.0,66.0,-53.0,0.0,9
2025-12-23,FALSE_TREND,13:07:00,16:00:00,TREND_LONG,SESSION_EXIT,long,48801.0,48741.0,-120.0,173,217,-0.07322547095935296,0.7440998656515885,27.784767820303387,249.92768268381042,4,2,8.428571428571429,8.133333333333333,23.0,48.0,-60.0,0.0,13
2025-12-24,TRUE_TREND,10:15:00,10:35:00,TREND_LONG,CHOP_TP,long,48899.0,48923.0,48.0,20,45,6.841244904892685e-05,4.348627408596839,10.311766613143845,221.98057443220023,6,2,14.428571428571429,13.8,27.0,34.0,-16.0,0.0,10
2025-12-24,TRUE_TREND,11:14:00,11:38:00,TREND_LONG,PARTIAL_TP,long,48978.0,49032.0,54.0,24,104,-0.16663721613672777,2.669686874345694,13.352565068045806,297.95510545733123,3,1,10.928571428571429,11.2,26.0,54.0,-18.0,0.0,11
2025-12-26,FALSE_TREND,12:10:00,15:35:00,TREND_SHORT,EXIT_FLAT,short,48912.0,48972.0,-120.0,205,160,-1.0901238155825248,0.2776589759310385,28.52836133524397,160.96697511006641,0,2,11.5,10.866666666666667,-16.0,34.0,-60.0,0.0,12
2025-12-29,TRUE_TREND,10:04:00,10:50:00,TREND_SHORT,PARTIAL_TP,short,48803.0,48745.0,58.0,46,34,-1.9996744791666667,0.15354352678571442,64.00358072916424,184.98835927993787,0,5,23.714285714285715,24.933333333333334,-40.0,58.0,-16.0,0.0,10
2025-12-29,FALSE_TREND,11:38:00,13:33:00,TREND_SHORT,EXIT_FLAT,short,48711.0,48771.0,-120.0,115,128,-0.7144022481424825,0.5836195054945055,43.43142282521876,275.9552009118197,5,5,13.142857142857142,12.933333333333334,-45.0,43.0,-60.0,0.0,11
2025-12-31,FALSE_TREND,10:55:00,11:50:00,TREND_SHORT,EXIT_FLAT,short,48451.0,48517.0,-132.0,55,85,-2.0755497243410446,0.9999267578125001,34.57827343101235,218.9676971866138,0,6,11.285714285714286,11.4,-11.0,4.0,-66.0,0.0,10
2025-12-31,TRUE_TREND,14:53:00,15:01:00,TREND_SHORT,PARTIAL_TP,short,48436.0,48386.0,50.0,8,323,-0.3369184158291578,0.004832538967211153,117.18535233133298,229.87724937284656,0,7,10.785714285714286,10.333333333333334,-28.0,50.0,-3.0,0.0,14
2025-12-31,FALSE_TREND,15:58:00,16:00:00,TREND_SHORT,SESSION_EXIT,short,48347.0,48371.0,-48.0,2,388,-0.33694053021879256,-8.466748768464968e-05,183.267074275107,319.8525472401743,1,7,18.5,17.8,-23.0,8.0,-24.0,0.0,15
2026-01-02,FALSE_TREND,11:15:00,11:44:00,TREND_LONG,EXIT_FLAT,long,48467.0,48396.0,-142.0,29,105,0.4413832552428992,3.857217684659092,17.15929858592426,378.947964693034,6,0,32.5,32.4,44.0,38.0,-71.0,0.0,11
2026-01-02,FALSE_TREND,12:30:00,12:35:00,TREND_LONG,EARLY_HARD_STOP,long,48509.0,48468.0,-82.0,5,180,4.999946314452056,-0.6325624526700215,136.03817848467588,430.9041147835378,3,3,21.0,21.133333333333333,45.0,0.0,-41.0,0.0,12
2026-01-02,TRUE_TREND,14:13:00,14:29:00,TREND_LONG,PARTIAL_TP,long,48526.0,48577.0,51.0,16,283,0.7332022268237878,-0.3426621115621501,136.89302815178962,449.84389417711645,6,0,22.928571428571427,22.666666666666668,69.0,51.0,-13.0,0.0,14
2026-01-05,TRUE_TREND,10:01:00,10:25:00,TREND_LONG,PARTIAL_TP,long,49208.0,49266.0,58.0,24,31,5.875992838541666,2.44406013501892,43.00691756966262,538.9748067689579,7,1,42.357142857142854,42.0,67.0,58.0,-28.0,0.0,10
2026-01-05,FALSE_TREND,11:22:00,11:35:00,TREND_LONG,EXIT_FLAT,long,49338.0,49268.0,-140.0,13,112,0.00024414062500001334,2.301124191331363,49.18870505819359,671.9089791976294,3,2,19.714285714285715,19.133333333333333,37.0,5.0,-70.0,0.0,11
2026-01-05,TRUE_TREND,11:58:00,12:44:00,TREND_LONG,CHOP_TP,long,49370.0,49392.0,44.0,46,148,-8.326672684688674e-17,1.8672079617965933,61.926925157458754,706.8797224235677,6,0,15.5,15.466666666666667,9.0,34.0,-19.0,0.0,11
2026-01-05,TRUE_TREND,12:47:00,14:02:00,TREND_LONG,CHOP_TP,long,49422.0,49453.0,62.0,75,197,-0.07399105949197862,1.769608300273617,29.39207274965156,752.839900873616,4,0,14.357142857142858,13.8,25.0,37.0,-44.0,0.0,12
2026-01-06,TRUE_TREND,10:02:00,10:12:00,TREND_LONG,PARTIAL_TP,long,49357.0,49409.0,52.0,10,32,2.700528231534091,0.5835115131578951,77.66595394736942,225.97920152830193,7,4,35.57142857142857,35.53333333333333,112.0,52.0,0.0,0.0,10
2026-01-06,TRUE_TREND,11:24:00,12:01:00,TREND_LONG,PARTIAL_TP,long,49457.0,49508.0,51.0,37,114,1.6003159366833624,-0.629104262672811,89.61491935484082,317.92590532881877,3,3,15.428571428571429,15.266666666666667,44.0,51.0,-31.0,0.0,11
